userid,username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetid,tweetcreatedts,retweetcount,text,hashtags,language,coordinates,favorite_count,is_retweet,original_tweet_id,original_tweet_userid,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,is_quote_status,quoted_status_id,quoted_status_userid,quoted_status_username,extractedts,source_file,sentiment_label,fake_news_label
1420362398,301andi,,deutschland,48.0,108.0,41868,,1626252266788331530,2023-02-16 16:08:49,0.0,"@ahasosogenau @hockerpeer @presslcarsten @sascha_m_k b/b bevor sie, @ahasosogenau, anderen irgendwelche sogenannte „westpropaganda“ vorwerfen, um leute wie #putin zu verteidigen, schauen sie doch selber erstmal nach, ob sein handeln seinem reden entspricht. das tut‘s nämlich nicht, und er ist damit nicht besser als die #usa.","[{'text': 'Putin', 'indices': [156, 162]}, {'text': 'USA', 'indices': [321, 325]}]",de,,0.0,False,0,0,1626119125536804864,1563607285066506240,AhaSosoGenau,False,0,0,,2023-02-16 22:41:35.954347,20230216_UkraineCombinedTweetsDeduped.parquet,Negative,1
592637315,mafia_870,кто к нам с мечем - того мордой об стол. и без меча. и вообще кто к нам - того мордой. захотим общения - сами в гости прийдем.,киевская русъ,779.0,387.0,15967,,1584179544411738112,2022-10-23 13:46:50,0.0,@lentaruofficial а шо случилось?,[],ru,,0.0,False,0,0,1584179146716254208,228661749,lentaruofficial,False,0,0,,2022-10-23 22:33:56.411756,1023_UkraineCombinedTweetsDeduped.parquet,Neutral,0
47776856,gueberb,"Internacionalista - #FOLLOWBACK
SIGUEME Y TE SIGO #FollowBackSeguro",♥ ɐlǝnzǝuǝλ ♋,14440.0,15066.0,75795,,1572894718715101189,2022-09-22 10:24:58,1.0,"crisis #ucrania #rusia #russia #ukraine 🇷🇺🇺🇦
⚡status of special military operation in ukraine unchanged after announcement of partial mobilization, decision to mobilize made due to fact that russia is confronted by nato bloc with all its logistic capabilities.
- kremlin peskov.","[{'text': 'Ucrania', 'indices': [7, 15]}, {'text': 'Rusia', 'indices': [16, 22]}, {'text': 'Russia', 'indices': [23, 30]}, {'text': 'Ukraine', 'indices': [31, 39]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-09-22 16:03:38.071726,0922_UkraineCombinedTweetsDeduped.parquet,Negative,0
1598362174119940096,cmfreespins10k,"𝗛𝗘𝗬 𝗖𝗢𝗜𝗡 𝗠𝗔𝗦𝗧𝗘𝗥𝗦!
🎈 𝟭,𝟬𝟬𝟬 𝗦𝗣𝗜𝗡𝗦 𝗥𝗜𝗖𝗛𝗘𝗥! 🎈
https://t.co/Jglc67wwDF",usa,50.0,14.0,137,,1619490507029200902,2023-01-29 00:20:00,1.0,"🎉giveaway free 5000 spins 🎉
it's 100% working

1- comment ( spin )
2- retweet post
3- like
4- collect here:  

#coinmaster #coinmasterfreespins #coinmasterfreespinslink #coinmasterspins #coinmasterofficial #coinmaster #freespins #usa #canada #rome #italy","[{'text': 'coinmaster', 'indices': [134, 145]}, {'text': 'coinmasterfreespins', 'indices': [146, 166]}, {'text': 'coinmasterfreespinslink', 'indices': [167, 191]}, {'text': 'CoinMasterspins', 'indices': [192, 208]}, {'text': 'coinmasterofficial', 'indices': [209, 228]}, {'text': 'coinmaster', 'indices': [229, 240]}, {'text': 'freespins', 'indices': [241, 251]}, {'text': 'USA', 'indices': [252, 256]}, {'text': 'Canada', 'indices': [257, 264]}, {'text': 'Rome', 'indices': [265, 270]}, {'text': 'Italy', 'indices': [271, 277]}]",en,,1.0,False,0,0,0,0,,False,0,0,,2023-01-29 02:59:46.505277,20230129_UkraineCombinedTweetsDeduped.parquet,Positive,0
171240917,arnoldschiller,"Der Krieg des #Рашизм  ist ein Verbrechen. #нетвойне
homo politicus nerdii - der ungelesene Philosoph - keine Ahnung warum ihr mir folgt.
born 318ppm CO2",worldwide,456.0,1790.0,153401,,1578428648599982080,2022-10-07 16:54:50,1.0,"""und damit ist @_friedrichmerz letztlich im dienste der russischen propaganda...""  #climatedenierunion als #putin fan","[{'text': 'ClimateDenierUnion', 'indices': [106, 125]}, {'text': 'Putin', 'indices': [130, 136]}]",de,,1.0,False,0,0,0,0,,False,0,0,,2022-10-07 19:16:25.009576,1007_UkraineCombinedTweetsDeduped.parquet,Positive,1
1456228393234493446,reddysalina,"#Democracy is the face of a #layman
Democracy represents the #idea of a #nation 
Don't spoil it for #personal #riches & #Grudges

RT, QT and Likes ≠ endorsment.",earth,1107.0,625.0,158990,,1630388555213324288,2023-02-28 02:04:57,0.0,"at an #official #meeting in #algiers, #russian #securitycouncil secretary nikolai patrushev met with #algerian #president abdelmadjid tebboune and algerian #security #officials to discuss bilateral #cooperation on #lawenforcement and #intelligence #services.","[{'text': 'official', 'indices': [6, 15]}, {'text': 'meeting', 'indices': [16, 24]}, {'text': 'Algiers', 'indices': [28, 36]}, {'text': 'Russian', 'indices': [38, 46]}, {'text': 'SecurityCouncil', 'indices': [47, 63]}, {'text': 'Algerian', 'indices': [101, 110]}, {'text': 'President', 'indices': [111, 121]}, {'text': 'security', 'indices': [156, 165]}, {'text': 'officials', 'indices': [166, 176]}, {'text': 'cooperation', 'indices': [198, 210]}, {'text': 'lawenforcement', 'indices': [214, 229]}, {'text': 'intelligence', 'indices': [234, 247]}, {'text': 'services', 'indices': [248, 257]}]",en,,0.0,False,0,0,0,0,,True,1630331841445085184,1295405245011460096,MayadeenEnglish,2023-02-28 07:48:24.794815,20230228_UkraineCombinedTweetsDeduped.parquet,Neutral,0
216460365,flovecc,"Still living. 

Economics and finance. All my tweets are personal. Usual disclaimers apply.

Economia e finanza. Opinioni solo personali.",rome - italy,313.0,636.0,9228,2010-11-16 19:58:23,1566569971244843009,2022-09-04 23:32:41,0.0,ségolène #royal ritiene che i #russi non stiano commettendo crimini di guerra in #ucraina e che #zelensky stia facendo propaganda.,"[{'text': 'Royal', 'indices': [9, 15]}, {'text': 'russi', 'indices': [30, 36]}, {'text': 'Ucraina', 'indices': [81, 89]}, {'text': 'Zelensky', 'indices': [96, 105]}]",it,,0.0,False,0,0,0,0,,True,1566470984156299264,1222773302441148416,visegrad24,2022-09-05 01:24:05.335902,0904_UkraineCombinedTweetsDeduped.parquet,Negative,1
1584566379767799809,heroldspricht,Einen Scheiß muss ich.,hannover,26.0,9.0,104,,1597148964939235329,2022-11-28 08:42:41,0.0,"falschmeldung zu raketeneinschlag in polen: guter geheimdienstglaube?

mal wieder ein gutes beispiel wie schlecht der örr in deutschland ist. bei allen politischen themen wird staatsnah, einseitig berichtet oder wie bei der #ukraine propaganda betrieben.","[{'text': 'Ukraine', 'indices': [224, 232]}]",de,,0.0,False,0,0,0,0,,False,0,0,,2022-11-28 12:38:30.042348,1128_UkraineCombinedTweetsDeduped.parquet,Negative,1
84125046,anitaevab,"Russian Grandfather - German Mother - Polish Grandmother - French Great Grandmother British Father, served his country Prisoner of war  #Hitler Slave","warwickshire, uk",1715.0,397.0,12708,,1573199630187499520,2022-09-23 06:36:35,0.0,"#france &amp; #german sides are requesting a meeting with #russian foreign minister sergey #lavrov on the sidelines of the #un general assembly in new york despite the eu's alleged ban on bilateral contacts with the #russian side, foreign ministry spokeswoman maria zakharova says.","[{'text': 'France', 'indices': [0, 7]}, {'text': 'German', 'indices': [14, 21]}, {'text': 'Russian', 'indices': [58, 66]}, {'text': 'Lavrov', 'indices': [91, 98]}, {'text': 'UN', 'indices': [123, 126]}, {'text': 'Russian', 'indices': [216, 224]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-09-23 12:26:38.316293,0923_UkraineCombinedTweetsDeduped.parquet,Negative,1
110682507,jasonadeane,#Bitcoin macro-analyst @QE4Everyone | Community Lead @btcpioneers_uk  | Author https://t.co/hsMDkzr0E7 | #Bitcoin Miner | Speaker | Dad | Writer #Medium @CityAM_Crypto,"somewhere in berkshire, uk",649.0,8866.0,4511,,1572525386726277120,2022-09-21 09:57:22,0.0,"apart from the unforgivable loss of life, #putin's actions have already cost the #russian economy dear (&amp; others). today's announcement wiped out over 11% on the #moax instantly, an index that is already at its lowest level since 2018. rub/usd now at 0.16
madness.","[{'text': 'putin', 'indices': [42, 48]}, {'text': 'russian', 'indices': [81, 89]}, {'text': 'moax', 'indices': [166, 171]}]",en,,1.0,False,0,0,0,0,,False,0,0,,2022-09-21 12:01:03.782920,0921_UkraineCombinedTweetsDeduped.parquet,Negative,0
4413817101,sarahashtonlv,"Due to scams in my name do not give money to anyone posing as me on What's App or Signal 👉

This is my ONLY account. 

 https://t.co/LT4WyRJH0c",kharkiv,2689.0,37512.0,29196,2015-12-08 08:34:24,1567954430464593920,2022-09-08 19:14:02,21.0,"i was just interviewed by @lizaclinwizard and @neilcamilleri5 on location in kharkiv regarding injured italian war correspondent mattia sorbi, who was used in a russian propaganda video today in temporarily occupied kherson.",[],en,,93.0,False,0,0,0,0,,False,0,0,,2022-09-09 00:59:46.619281,0908_UkraineCombinedTweetsDeduped.parquet,Negative,1
4148621113,softwarnet,"@Softwar on Parler CEO Softwar Inc., former journalist, author, expert encryption security programmer, developed Quantum based encryption using light.","richmond, va",523.0,6510.0,164040,2015-11-06 18:05:22,1569625897858211840,2022-09-13 09:55:50,1.0,"#china #biden 

biden's new clean energy czar said he has the 'highest regard' for ccp official, called him 'friend'

'had dinner with him last thursday,' podesta said of tung chee-hwa in 2015 email","[{'text': 'china', 'indices': [0, 6]}, {'text': 'Biden', 'indices': [7, 13]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-09-13 12:17:17.657477,0913_UkraineCombinedTweetsDeduped.parquet,Positive,0
92149105,nigroeneveld,"Tweeting about various issues, such as infosec and geopolitics. My tweets do not necessarily reflect the points of view of past, present or future employers.",the netherlands,6645.0,6475.0,81710,,1580232318580822016,2022-10-12 16:21:58,1.0,"leak halts russian oil flow to germany, officials say sabotage not suspected  #energy #germany #oil #poland #russia","[{'text': 'energy', 'indices': [101, 108]}, {'text': 'germany', 'indices': [109, 117]}, {'text': 'oil', 'indices': [118, 122]}, {'text': 'poland', 'indices': [123, 130]}, {'text': 'russia', 'indices': [131, 138]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-10-12 18:48:43.621739,1012_UkraineCombinedTweetsDeduped.parquet,Negative,0
1571934890559705094,coinmasterspine,Coin Master Free Spins Links Daily Update. Coin Master Hack for free Spins & Coins. Free Coin Master Unlimited Spins Generator - Easy Cheat Link.,"carolina, united state",2865.0,1384.0,431,,1625576262470373376,2023-02-14 19:22:37,8.0,"want free spins from coin master???😍
follow the steps⬇️

→retweet
→ reply - ""amount of spin""
→like &amp; follow us
collect spin👉 
-
respect rules⬆️
-
-
#coinmaster #coinmasterfreespinslink #coinmasterfreespins #coinmasterspins #coinmasterofficial #germany","[{'text': 'coinmaster', 'indices': [175, 186]}, {'text': 'coinmasterfreespinslink', 'indices': [187, 211]}, {'text': 'coinmasterfreespins', 'indices': [212, 232]}, {'text': 'CoinMasterspins', 'indices': [233, 249]}, {'text': 'coinmasterofficial', 'indices': [250, 269]}, {'text': 'Germany', 'indices': [270, 278]}]",en,,7.0,False,0,0,0,0,,False,0,0,,2023-02-14 20:59:34.956912,20230214_UkraineCombinedTweetsDeduped.parquet,Positive,0
3783360915,msuayoutube,EXCLUSIVE SHOTS AND NEWS OF THE RUSSIAN🇷🇺-UKRAINIAN🇺🇦 WAR 🔗⬇️,united states,5.0,53.0,59,,1616794090565242880,2023-01-21 13:45:24,0.0,"moment of bullet wound to a russian blogger who filmed a video in the soledar area.famous for its pro-russian propaganda of hostilities.

#ukraine #ukrainerussiawar #ukrainewar #ukraina #combatfootage #war #nato #ukrainianarmy #ukrainianarmy","[{'text': 'Ukraine', 'indices': [138, 146]}, {'text': 'UkraineRussiaWar', 'indices': [147, 164]}, {'text': 'UkraineWar', 'indices': [165, 176]}, {'text': 'Ukraina', 'indices': [177, 185]}, {'text': 'combatfootage', 'indices': [186, 200]}, {'text': 'War', 'indices': [201, 205]}, {'text': 'NATO', 'indices': [206, 211]}, {'text': 'UkrainianArmy', 'indices': [212, 226]}, {'text': 'UkrainianArmy', 'indices': [227, 241]}]",en,,1.0,False,0,0,0,0,,False,0,0,,2023-01-22 02:42:26.368705,20230121_UkraineCombinedTweetsDeduped.parquet,Negative,1
1498143294819213316,calijournalism,"Updates on Russian Ukrainian War 
Content Removal-DM 
Created for my hobby of Journalism
#OSINT
Support  https://t.co/tQGSwLq9iI","california, usa",76.0,2624.0,2178,,1590830983791915010,2022-11-10 22:17:17,0.0,🇺🇦 🇷🇺 a #ukrainian soldier recorded himself claiming the entire #mykolaiv region is now under #ukrainian control following the liberation of #snihurivka. unconfirmed as of now.,"[{'text': 'Ukrainian', 'indices': [8, 18]}, {'text': 'Mykolaiv', 'indices': [64, 73]}, {'text': 'Ukrainian', 'indices': [94, 104]}, {'text': 'Snihurivka', 'indices': [141, 152]}]",en,,9.0,False,0,0,0,0,,False,0,0,,2022-11-11 06:59:17.966333,1110_UkraineCombinedTweetsDeduped.parquet,Negative,0
1427197998744940549,psihi_,"Research Twetter; 
Finde, retweet","podlaskie, polska",53.0,17.0,142,,1612869209163186176,2023-01-10 17:49:19,0.0,"soledar. supposedly a video from today. not verified

#soledar #ukrainewarvideos #bakhmut #ukrainewarnews","[{'text': 'Soledar', 'indices': [54, 62]}, {'text': 'ukrainewarvideos', 'indices': [63, 80]}, {'text': 'Bakhmut', 'indices': [81, 89]}, {'text': 'UkraineWarNews', 'indices': [90, 105]}]",en,,2.0,False,0,0,0,0,,False,0,0,,2023-01-10 19:28:02.303492,20230110_UkraineCombinedTweetsDeduped.parquet,Neutral,0
26165396,oiiiiiiio,Canadian 🇨🇦 living in Kyiv 🇺🇦 💛 💙 #NAFO #WeAreNAFO #Fellas Slava 🇺🇦,canada,805.0,315.0,4664,2009-03-24 03:12:14,1566514451381190661,2022-09-04 19:52:04,0.0,"@ukraine66251776 everyone knows it’s ruzzia shelling the znpp. i have family there, i don’t rely on your bs ruzzian propaganda #russiaisaterroriststate #putinistherealnazi #putinwarcriminal #visabanforrussians #nafo #nafofella #nafoexpansionisnonnegotiable","[{'text': 'RussiaIsATerroristState', 'indices': [127, 151]}, {'text': 'PutinIsTheRealNazi', 'indices': [152, 171]}, {'text': 'PutinWarCriminal', 'indices': [172, 189]}, {'text': 'visabanforrussians', 'indices': [190, 209]}, {'text': 'NAFO', 'indices': [210, 215]}, {'text': 'NAFOfella', 'indices': [216, 226]}, {'text': 'NAFOExpansionIsNonNegotiable', 'indices': [227, 256]}]",en,,1.0,False,0,0,1565971389802225664,1517696955329228800,Ukraine66251776,False,0,0,,2022-09-04 21:24:12.885545,0904_UkraineCombinedTweetsDeduped.parquet,Negative,1
1497285063968391169,draxodd,"2nd Generation Canadian, Grandparents born in Poland and Ukraine",canada,28.0,0.0,91,,1599074420546768896,2022-12-03 16:13:45,0.0,@annapartisanka don't let people forget what #mariupol really was 1 year ago before russia came and destroyed. i have seen the new prerogative of russian propaganda is they are trying to make their sheep believe that the city was looking destroyed since 2014 and its them now doing something. 🇺🇦,"[{'text': 'Mariupol', 'indices': [45, 54]}]",en,,0.0,False,0,0,1598382953591369728,1567521020898148352,AnnaPartisanka,False,0,0,,2022-12-03 23:26:58.790502,1203_UkraineCombinedTweetsDeduped.parquet,Negative,1
1506625405318578180,world24new,"Un leader non può essere felice finché non lo è la sua gente. 
(Gengis Khan)",unknown,425.0,1223.0,3751,,1618862556168454144,2023-01-27 06:44:45,4.0,""" il rischio concreto è quello di trasformare l’ariston in un teatro di propaganda dal quale chiedere più armi ""
#sanremo2023  #zelensky","[{'text': 'Sanremo2023', 'indices': [113, 125]}, {'text': 'Zelensky', 'indices': [127, 136]}]",it,,8.0,False,0,0,0,0,,False,0,0,,2023-01-27 12:10:46.709830,20230127_UkraineCombinedTweetsDeduped.parquet,Negative,1
1003200919213928448,justharoldjay,"Creative Director @_1989dreams, Actor, Teacher, Son of God 🙌🏾",unknown,92.0,29.0,185,2018-06-03 09:05:12,1568063209814298625,2022-09-09 02:26:17,0.0,"with #queenelizabeth dying, our guy archie is officially a prince.. cousins we gotta teach him to crip walk asap","[{'text': 'QueenElizabeth', 'indices': [5, 20]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-09-09 03:04:15.737511,0909_UkraineCombinedTweetsDeduped.parquet,Neutral,0
1614661647045476353,changelabhq,"Sparking innovation, driving change for a better tomorrow. Let's explore ideas and inspire action. Be a catalyst for change. #changemaker #innovator",unknown,1736.0,368.0,2140,,1629958455191654402,2023-02-26 21:35:53,0.0,big news! saudi arabia pledges $400 million in aid to ukraine. the foreign minister is currently in kyiv to make the announcement. #saudiarabia #ukraine #foreignaid #breakingnews #breaking,"[{'text': 'SaudiArabia', 'indices': [131, 143]}, {'text': 'Ukraine', 'indices': [144, 152]}, {'text': 'ForeignAid', 'indices': [153, 164]}, {'text': 'BreakingNews', 'indices': [165, 178]}, {'text': 'BREAKING', 'indices': [179, 188]}]",en,,1.0,False,0,0,0,0,,False,0,0,,2023-02-26 23:14:44.803181,20230226_UkraineCombinedTweetsDeduped.parquet,Neutral,0
1456228393234493446,reddysalina,"#Democracy is the face of a #layman
Democracy represents the #idea of a #nation 
Don't spoil it for #personal #riches & #Grudges

RT, QT and Likes ≠ endorsment.",earth,1107.0,625.0,158161,,1628755050268094465,2023-02-23 13:53:59,0.0,"“from every #tv and #radio we hear a #flood of #propaganda slandering #russian authorities and the #country itself. those who try to say something contrary to the general line are unceremoniously hushed up,” she said.","[{'text': 'TV', 'indices': [12, 15]}, {'text': 'radio', 'indices': [20, 26]}, {'text': 'flood', 'indices': [37, 43]}, {'text': 'propaganda', 'indices': [47, 58]}, {'text': 'Russian', 'indices': [70, 78]}, {'text': 'country', 'indices': [99, 107]}]",en,,0.0,False,0,0,1628755047613075456,1456228393234493440,ReddySalina,False,0,0,,2023-02-23 15:17:06.481454,20230223_UkraineCombinedTweetsDeduped.parquet,Neutral,1
